date,SPY_overnight_0bps,SPY_overnight_1bps,SPY_overnight_2bps,SPY_overnight_5bps,QQQ_overnight_0bps,QQQ_overnight_1bps,QQQ_overnight_2bps,QQQ_overnight_5bps,IWM_overnight_0bps,IWM_overnight_1bps,IWM_overnight_2bps,IWM_overnight_5bps,DIA_overnight_0bps,DIA_overnight_1bps,DIA_overnight_2bps,DIA_overnight_5bps,VTI_overnight_0bps,VTI_overnight_1bps,VTI_overnight_2bps,VTI_overnight_5bps
2022-08-12,298348.74457292265,133462.8101502861,59698.218829700345,5340.168734890724,503507.40970627766,225238.13172763924,100749.52911247766,9012.320567824956,546492.2628453576,244466.9014080722,109350.60156791158,9781.709992056565,295366.8080171664,132128.87582121618,59101.54696739214,5286.79480704918,763982.9561277678,341758.81107759156,152869.49426371325,13674.593811825867
2022-08-15,296721.0447806638,132708.1321389561,59348.77691355309,5305.724695696495,502029.15540154657,224531.93888517565,100413.55971245677,8976.877557648868,542237.262398345,242514.966615254,108455.80010707841,9695.846265843516,293863.0405004602,131429.89314532164,58777.1320591445,5254.620184720317,760073.2035876218,339941.83058888477,152026.34188294897,13591.01161763906
2022-08-16,295939.24723095354,132332.0037493259,59168.730773552925,5286.454804677557,500521.7164619548,223812.96931451798,100072.00790283114,8940.975073748281,540700.150910293,241779.1322611658,108105.09913023912,9658.694943016177,293386.78368612967,131190.64578973196,58658.40296233513,5240.859354609586,758769.8577389063,339291.0423294396,151704.95245804024,13554.14193156333
2022-08-17,293329.0231158993,131138.5859583646,58623.3981838582,5234.58904197836,495686.50305612653,221606.53043781305,99065.6394459194,8845.74976451949,534593.4336735118,239000.64920228402,106841.40081268207,9540.061532592665,291609.84906919714,130369.99493690471,58279.81191470413,5203.909603815368,752278.3551620304,336321.0319084356,150346.91450336346,13424.747379643903
2022-08-18,293473.42224573216,131176.90315083152,58628.79857734693,5231.930053119944,495611.13641563087,221528.52392756232,99010.96074475782,8835.562619032371,535323.8872444365,239279.349980088,106944.59525066202,9543.546098297207,291609.8365505567,130343.91664602887,58256.49982021312,5198.706772011501,752383.6979894608,336300.85725714394,150307.82666706928,13413.203999415424
2022-08-19,291477.5431525831,130258.72842012049,58206.78114184278,5191.15324754564,490930.00173279835,219392.26287332474,98036.55834942541,8743.359249047668,529699.3839484564,236717.95587328842,105778.63316323044,9433.83372683204,290259.40469829494,129714.35315066171,57963.52425953838,5169.458459931753,747131.1108223934,333886.26583795244,149198.79103391286,13306.246684869804
2022-08-22,287962.9821063342,128662.36593165592,57481.93911045275,5123.432382911683,484300.36313572235,216386.25245099523,96673.96754023715,8616.663660710483,522460.84853373293,233436.42431855667,104291.40045480494,9295.614355017435,286874.92967235827,128176.22219405218,57264.74673627626,5104.073772878764,737571.0588356894,329548.043913067,147230.7807882377,13122.851485618481
2022-08-23,287649.532394834,128496.61287230156,57396.4041683332,5112.738915054255,483930.75807870144,216177.87020242555,96561.5523478312,8601.479718814744,523282.9993256013,233757.0043211612,104413.73665257265,9300.934133159,286484.66223674413,127976.25092870988,57163.97076981332,5092.034285574618,737926.9559006859,329641.1212316953,147242.90860117477,13116.05769872173
2022-08-24,287482.06816512474,128396.12144770693,57340.04614386535,5104.6538882271625,483175.7015596323,215797.41113591325,96372.33097651946,8579.473284735821,522844.4147101715,233514.37325413982,104284.49696668933,9283.847829267615,286328.01034235646,127880.69260960502,57109.862295417304,5084.161946626046,737819.8660209639,329527.36749390914,147162.65759992402,13101.043386580404
2022-08-25,288573.14113165793,128857.6444013569,57534.64651523789,5118.904697492199,485967.35971145035,217000.8233711363,96890.37638532434,8620.41626847006,525480.3585913,234644.71059821532,104768.33208970522,9321.324449962203,286527.6352929268,127944.2570259618,57126.82111986477,5082.62013751707,740874.422606933,330825.4278965919,147712.8046280057,13142.129400061498
2022-08-26,288490.61069562205,128795.02890681999,57495.18692584248,5112.324555686381,485512.6158477968,216754.4075072813,96760.99522169771,8603.73951897185,525318.9619408996,234525.72936546584,104694.26315003439,9309.1453556236,286820.0014286047,128049.19468948332,57162.24024222102,5082.719790532636,741260.9400766261,330931.8246942655,147730.75701758964,13135.840008752222
2022-08-29,286277.0240658557,127781.22538624548,57031.20739196904,5068.025892283527,481059.04762978345,214723.18566205906,95835.06885570363,8516.295420704724,519676.0062403535,231960.0641997285,103528.21776471277,9199.940036468886,284697.3133410533,127076.11336117337,56716.50239508941,5040.059921623759,735549.823340715,328316.45524403313,146533.91992932017,13021.602281633954
2022-08-30,287144.4410659951,128142.76903699651,57181.132159246925,5078.299857431197,483729.9465578968,215872.17425463328,96328.6139227583,8555.017501020002,521285.8821579025,232632.10721274276,103807.3967574037,9219.213895333514,285575.0906261643,127442.42146905325,56868.61614963579,5050.54507281743,737949.709481595,329321.78255641257,146953.2187636759,13051.027178305987
2022-08-31,288384.6913463042,128670.51246681837,57405.14314583334,5095.135374053986,488502.542571642,217958.4228295862,97240.10748460259,8630.786098084644,522189.3858203648,232988.7053455106,103945.72715462217,9225.959946861058,285952.25300490315,127585.21530187345,56920.94798786743,5052.159435974215,741343.782665973,330770.2776607264,147570.05916485787,13097.945365139101
2022-09-01,286713.5956294711,127899.32489313658,57049.67225033327,5060.546373417833,484340.20000204764,216058.06471390676,96373.001102768,8548.691376980927,517294.7573711235,230758.67781320328,102930.23007871913,9130.345223620223,284720.1524626126,127010.07499658412,56653.02109373537,5025.361744078969,737012.6963562687,328772.0838444514,146649.24653868514,13008.406244287804
2022-09-02,289505.3446933687,129118.86135224106,57582.12888323545,5104.712701193921,489096.35014948493,218136.0896453445,97280.44606726288,8624.007799787196,523280.0132954247,233381.9417277205,104079.51949734254,9226.752386831804,287153.6904764688,128070.02781480999,57114.38879246239,5063.2470793329,744320.5663207367,331965.62953329715,148044.11582010018,13124.257352421702
2022-09-06,290162.2556836046,129385.96139418636,57689.704574117604,5111.1806896317075,489908.1849302929,218454.46904440015,97402.94577764971,8629.686340868031,525081.4157234583,234138.52922924975,104396.04447890769,9249.259474521965,287876.6716937731,128366.7989218846,57235.28756236017,5070.920343826872,747196.3009088883,333181.5556627495,148556.65412702586,13161.792168910108
2022-09-07,289917.17911301623,129250.82550242433,57617.92466441724,5101.758102047619,490727.41823113884,218776.01078038715,97526.8023126823,8635.475101948692,524080.2608287324,233645.36916673853,104155.32145739745,9222.39490942329,287360.4580036793,128110.98854977485,57109.803811709506,5056.766726668909,746509.7152579398,332808.82918999164,148360.78588575122,13136.551617004452
2022-09-08,288175.2475211728,128448.54430548548,57248.82807181405,5066.034981060669,487247.46878325834,217181.137589356,96796.46953977126,8565.665311375924,519765.43341551843,231675.39154322573,103256.48087832642,9137.321439919087,285870.5559277396,127421.27259219416,56790.97857250496,5025.519189599412,742057.4641883195,330757.765928547,147416.964337306,13045.14910240168
2022-09-09,289873.8561461215,129179.82641385544,57563.24106282108,5090.80139249592,490993.0545110197,218806.89205780026,97501.55440972748,8622.882238647155,524377.209487345,233684.25768901163,104130.99035172637,9209.178998556072,287523.3672688425,128132.35097336187,57096.480246040446,5049.521808995154,746743.5407044126,332779.9279533409,148288.56598921475,13114.404684150155
2022-09-12,291428.01422363514,129846.45059876914,57848.719828562156,5112.978897395974,493247.33281828655,219767.53197315166,97910.03393549667,8653.811853384415,527734.9760188698,235133.58410455796,104755.86176153098,9258.882688373487,288424.4385621037,128508.2002600249,57252.50739033614,5060.282457024487,750688.3732644352,334471.0049026069,149012.30926347614,13170.503945019469
